Birth Rate,CO2 Emissions,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound
0.047,6.152732694704104,4.174387269895637,94.87567567567568,11.254644782971518,23.08954894854847,0.04,3.4011973816621555,6.597145701886651,0.08984070399978947,0.0,0.13811071861565868,51.0,49.0,0.2,1,0.488,0.487,0.025,16.27687406343671,0.22,22.320493557319537,22.27707153912607
0.037,4.941642422609304,3.1354942159291497,94.87567567567568,11.254644782971518,20.11331246857281,0.034,3.332204510175204,4.61512051684126,0.061095099359810875,0.1,0.09984533496971613,62.0,59.0,0.2,1,0.422,0.549,0.029,13.434370189911629,0.279,17.370858648025116,16.759949589762293
0.044,8.019941687677365,4.442651256490317,94.87567567567568,10.076053342881366,23.74482599247733,0.07,2.772588722239781,5.820082930352362,0.0880108773227133,0.0,0.4180126979162183,51.0,47.0,0.2,1,0.455,0.517,0.028,17.945723457581508,0.399,16.185754392890075,18.826145858727198
0.039,7.615298339825815,5.087596335232384,94.87567567567568,7.321188556739479,23.20882894355281,0.023,4.219507705176107,6.408528791059498,0.04114194333117518,0.1,0.13811071861565868,59.0,56.0,0.9,1,0.422,0.544,0.034,15.229351017584102,0.632,22.320493557319537,22.27707153912607
0.037,8.666647144584575,3.713572066704308,94.87567567567568,9.19023970026918,23.855309742132466,0.069,4.430816798843313,5.602118820879701,0.07417939817425151,0.0,0.13811071861565868,50.0,49.0,0.8,1,0.418,0.551,0.031,16.758716619505304,0.506,19.176802728368536,20.159390993848074
0.028,6.29156913955832,3.6375861597263857,94.87567567567568,11.254644782971518,20.84425413115778,0.088,4.718498871295094,4.51085950651685,0.06015392281974709,0.1,0.09803374027136541,62.0,59.0,0.2,1,0.341,0.622,0.037,13.634033044865202,0.77,16.705882371415992,16.835935492889124
0.024,12.229676861153346,2.1972245773362196,94.87567567567568,11.206074164582533,26.11182516405044,0.048,4.844187086458591,6.073044534100405,0.019802627296179712,0.3,0.10436001532424277,73.0,68.0,0.9,1,0.315,0.63,0.055,18.173189503679787,0.43,23.335759161223756,21.715035030367392
0.037,8.451053388911692,4.912654885736052,94.87567567567568,11.254644782971518,23.173098479725656,0.043,6.630683385642372,6.20050917404269,0.07325046173959267,0.1,0.13811071861565868,53.0,50.0,0.6,1,0.393,0.578,0.029,13.453346289499603,0.392,22.320493557319537,22.27707153912607
0.038,6.2422232654551655,4.442651256490317,94.87567567567568,6.61472560020376,21.473284493072345,0.032,2.5649493574615367,5.37989735354046,0.03825871211709034,0.0,0.13811071861565868,64.0,59.0,0.0,1,0.43,0.549,0.021,15.56317183847053,0.206,22.320493557319537,22.27707153912607
0.035,8.7787879291047,2.772588722239781,94.87567567567568,10.41184012081972,24.103770999254678,0.047,2.70805020110221,5.293304824724492,0.04974209189481407,0.0,0.13811071861565868,63.0,60.0,0.1,1,0.444,0.523,0.033,18.282513272732192,0.173,21.08373357982119,18.778355195217188
0.033,7.853604813097837,4.060443010546419,94.87567567567568,7.59337419312129,23.402198001307692,0.035,5.777652323222656,6.192362489474872,0.04210117601863539,0.1,0.13811071861565868,63.0,61.0,1.0,1,0.386,0.56,0.053,14.257772289647061,0.857,22.320493557319537,22.27707153912607
0.043,6.161207321695077,3.332204510175204,94.87567567567568,11.254644782971518,20.673871582451152,0.047,3.332204510175204,5.932245187448011,0.050693114315518116,0.1,0.23901690047049992,59.0,57.0,0.9,1,0.46,0.515,0.025,14.334685826227707,0.563,18.197537205138154,16.213405921671733
0.032,9.104979856318357,2.5649493574615367,94.87567567567568,9.211539652551664,24.19443106158076,0.053,4.2626798770413155,5.41610040220442,0.053540766928029816,0.1,0.13811071861565868,62.0,60.0,0.7,1,0.39,0.575,0.035,17.00445907510112,0.507,20.375125796873945,20.59770261510485
0.038,7.1204443723924875,3.713572066704308,94.87567567567568,11.254644782971518,22.278449544663253,0.062,3.332204510175204,6.0330862217988015,0.06859279146561172,0.0,0.13811071861565868,56.0,55.0,0.4,1,0.428,0.54,0.032,16.20207221087893,0.349,14.508658238524095,16.648723960844016
0.039,5.476463551931511,5.37989735354046,94.87567567567568,11.254644782971518,20.543410309800358,0.071,3.6635616461296463,5.342334251964811,0.08157998699242287,0.0,0.13811071861565868,55.0,52.0,0.4,1,0.419,0.551,0.03,14.277119676690479,0.452,16.42558042423569,17.19990085520835
0.037,9.427707270512938,3.5263605246161616,94.87567567567568,9.889388628156626,24.20266217413833,0.044,3.58351893845611,5.976350909297934,0.050693114315518116,0.1,0.13453089295760615,61.0,58.0,0.6,1,0.426,0.548,0.026,17.526865412371475,0.236,21.205691986807988,19.17209683735327
0.028,2.9444389791664403,3.713572066704308,94.87567567567568,11.254644782971518,21.500609707896253,0.108,4.77912349311153,5.783825182329737,0.07417939817425151,0.0,0.10616019582839063,48.0,47.0,0.5,1,0.376,0.581,0.043,14.51310881775714,0.248,17.034386422832473,19.443131675252033
0.037,6.684611727667927,3.044522437723423,94.87567567567568,11.254644782971518,20.979996165946833,0.131,3.784189633918261,4.955827057601261,0.058268908123975775,0.0,0.13278111123381847,60.0,59.0,0.4,1,0.433,0.536,0.031,15.191247131266367,0.478,16.300417291085605,18.71335036537787
0.022,10.985902706301667,3.7135578697211664,94.87567567567568,9.981003994963956,25.03748580147006,0.033,5.966146739123692,5.713958861886928,0.013902905168991422,0.1,0.058268908123975775,77.0,73.0,1.8,1,0.294,0.66,0.046,15.614016054827454,0.776,18.951309000896888,21.504423895286944
0.035,7.607878073278507,2.0794415416798357,94.87567567567568,11.254644782971518,22.88716152090573,0.045,2.995732273553991,5.308267697401205,0.04305948946044697,0.0,0.3987761199573678,65.0,62.0,0.4,1,0.434,0.537,0.028,16.86381312769185,0.319,20.26598098168823,18.5159909328476
0.041,7.122866658599083,3.6888794541139363,94.87567567567568,11.254644782971518,22.40940864401022,0.085,3.4339872044851463,5.062595033026967,0.05164323315183845,0.0,0.2199384203652614,54.0,53.0,0.2,1,0.458,0.511,0.031,16.524473342535494,0.155,17.665658180950928,18.34811006187022
0.048,6.436150368369428,2.1972245773362196,94.87567567567568,11.254644782971518,22.966341582455588,0.069,3.8501476017100584,5.602118820879701,0.07973496801885356,0.0,0.13811071861565868,54.0,54.0,0.5,1,0.468,0.503,0.029,16.45356467023954,0.36,19.505870015666712,19.275096076363752
0.035,7.703459047867175,2.995732273553991,94.87567567567568,11.254644782971518,21.983698355111624,0.06,4.07753744390572,6.546785410760524,0.06765864847381481,0.0,0.15700374880966475,63.0,60.0,0.8,1,0.406,0.563,0.031,15.09905792963393,0.567,22.320493557319537,22.27707153912607
0.012,8.323365694436081,1.9459101490553132,94.87567567567568,11.254644782971518,22.997279770311344,0.054,6.059123195581797,5.087596335232384,0.012916225266546328,0.3,0.08525984395082342,77.0,69.0,1.0,1,0.212,0.711,0.077,14.063093031155502,0.406,21.18385024490657,19.86288273937462
0.022,10.831884705071992,2.5649493574615367,94.87567567567568,9.691778378847582,25.231602068538123,0.059,5.1298987149230735,5.883322388488279,0.028587456851912555,0.5,0.13811071861565868,72.0,68.0,1.0,1,0.281,0.669,0.05,17.270007318812986,0.577,22.82446887053007,21.354005557909936
0.041,7.9665866976384025,2.639057329615259,94.87567567567568,9.19786285046507,22.950529007878384,0.057,3.1354942159291497,5.442417710521793,0.06952606264861023,0.0,0.1510028735365274,50.0,48.0,0.3,1,0.453,0.514,0.032,16.9921995406646,0.31,19.2271566142836,19.376192192825954
0.027,8.063692634269517,4.204692619390966,94.87567567567568,7.347943823148687,23.13393530563101,0.082,6.0330862217988015,5.8289456176102075,0.037295784743696894,0.1,0.0925791812930932,65.0,60.0,0.9,1,0.377,0.589,0.034,14.594361928183309,0.416,20.143447343479185,18.7922443072814
0.05,7.253470382684528,2.8903717578961645,94.87567567567568,11.254644782971518,22.466988029938772,0.069,3.2188758248682006,5.602118820879701,0.0639133257436528,0.0,0.13811071861565868,57.0,57.0,0.2,1,0.498,0.476,0.026,16.58143631939911,0.176,18.26985786584569,22.27707153912607
0.042,11.276075914099845,3.258096538021482,94.87567567567568,11.65389537311305,26.634231581005796,0.056,4.394449154672439,6.844815479208263,0.07881118042428978,0.2,0.16211884947643518,52.0,51.0,0.5,1,0.44,0.532,0.027,18.88885633460322,0.435,20.41945438391976,22.848994412696907
0.037,6.38856140554563,1.3862943611198906,94.87567567567568,11.254644782971518,22.45045283779403,0.108,4.04305126783455,5.003946305945459,0.04305948946044697,0.1,0.15443635330441893,64.0,61.0,0.3,1,0.447,0.53,0.023,16.198452124786723,0.24,19.2271566142836,18.603002309079653
0.036,4.605170185988092,4.976733742420574,94.87567567567568,11.254644782971518,19.119004094997955,0.071,4.465908118654584,6.052089168924417,0.039220713153281295,0.2,0.25386672395705034,68.0,64.0,0.6,1,0.416,0.548,0.036,12.090824519274445,0.619,16.22245575637265,13.304686600863562
0.039,8.862200330487287,2.302585092994046,94.87567567567568,8.139440521874608,23.28300377119304,0.048,3.8918202981106265,6.502790045915623,0.045928931888399804,0.2,0.13811071861565868,64.0,61.0,0.6,1,0.436,0.533,0.031,16.376649974501717,0.422,19.955395112345702,19.19540791611303
0.017,6.558197802812269,3.6888794541139363,94.87567567567568,11.254644782971518,20.696260183814093,0.037,5.978885764901122,4.343805421853684,0.011928570865273802,0.4,0.11955923505763925,78.0,69.0,1.3,1,0.223,0.701,0.076,11.405017262267613,0.523,17.182806422433504,15.424948670398354
0.038,6.536691597591305,2.5649493574615367,94.87567567567568,11.254644782971518,21.670341595252516,0.154,4.248495242049359,5.8805329864007,0.10795714150509228,0.0,0.19309662996191307,45.0,45.0,0.3,1,0.422,0.553,0.026,15.565054179765847,0.382,17.073607134447293,16.906553056777135
0.045,6.413458957167357,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.0925791812930932,0.23974713551955748,0.13811071861565868,56.0,52.0,0.1,1,0.477,0.495,0.028,16.081034699839048,0.373,22.320493557319537,22.27707153912607
0.022,13.039253470681322,3.1354942159291497,94.87567567567568,11.865636563242488,26.623734076829976,0.087,6.423246963533519,5.303304908059076,0.0344014267173324,0.2,0.09349034308733889,56.0,53.0,1.0,1,0.297,0.651,0.052,17.745288978932827,0.622,23.05618612983354,22.81993315941418
0.037,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,23.516790792176714,0.021,3.4965075614664802,5.713958861886928,0.06859279146561172,0.23974713551955748,0.13811071861565868,54.0,52.0,0.5781237682301931,1,0.428,0.538,0.034,16.112171135624376,0.179,22.320493557319537,22.27707153912607
0.035,9.5591645793702,3.6109179126442243,94.87567567567568,9.717519354821976,24.907332837064843,0.065,4.787491742782046,5.198497031265826,0.053540766928029816,0.2,0.13811071861565868,63.0,60.0,0.4,1,0.421,0.548,0.031,17.389315888379492,0.331,18.358805350872576,20.833016701801586
0.031,6.931471805599453,4.04305126783455,94.87567567567568,11.254644782971518,22.082076836449613,0.084,5.568344503761097,4.653960350157523,0.061095099359810875,0.1,0.09349034308733889,48.0,49.0,0.6,1,0.388,0.578,0.033,13.992106588503423,0.215,17.747336210296442,18.28141868811311
0.041,8.831565879121063,3.295836866004329,94.87567567567568,9.905685136079615,23.855057742470212,0.072,3.6375861597263857,5.153291594497779,0.04018178963283183,0.0,0.13540463700620295,60.0,58.0,0.5,1,0.448,0.52,0.031,17.621580227607016,0.281,20.96934436032498,20.573605063553444
0.037,7.340186835320115,4.442651256490317,94.87567567567568,7.898411092811599,21.87792617543214,0.075,3.6375861597263857,5.602118820879701,0.05921185963184608,0.0,0.13811071861565868,56.0,55.0,0.4,1,0.421,0.552,0.027,15.657014497771279,0.375,18.46947091764561,18.30414693893237
0.019,10.161187107991946,2.4849066497880004,94.87567567567568,9.177300517897983,24.50868364673419,0.067,5.645446897643238,4.976733742420574,0.014888612493750654,0.4,0.13811071861565868,77.0,73.0,1.0,1,0.235,0.696,0.069,16.171551200985352,0.659,21.96943569025974,20.23060751877253
0.045,8.23880116587155,3.2188758248682006,94.87567567567568,11.254644782971518,23.497789946365604,0.092,3.784189633918261,5.087596335232384,0.04974209189481407,0.1,0.18398683611301586,58.0,56.0,0.4,1,0.489,0.487,0.024,17.341494953029056,0.145,20.502619167077672,19.955395112345702
0.043,7.795234929002173,2.9444389791664403,94.87567567567568,8.994048295611075,23.507671762251984,0.061,4.330733340286331,5.214935757608986,0.06203539091945264,0.1,0.18979357163265562,56.0,53.0,0.4,1,0.469,0.504,0.027,16.397013378497498,0.387,18.643824303266577,18.667540829696392
0.032,9.151545325465678,4.51085950651685,94.87567567567568,9.105090961257085,22.97000075842528,0.06416951983298538,6.687603594123967,5.493061443340548,0.0573250666192694,0.1,0.13811071861565868,54.0,53.0,0.6,1,0.412,0.548,0.04,16.386363914014442,0.332,20.26755951397879,22.27707153912607
0.038,9.016391478941248,2.0794415416798357,94.87567567567568,11.254644782971518,23.49189576078652,0.087,3.784189633918261,5.62040086571715,0.07232066157962612,0.0,0.1458304482115395,61.0,58.0,0.5,1,0.486,0.492,0.022,17.161822693123987,0.247,18.742764250367856,18.26985786584569
0.014,8.348064228408266,2.70805020110221,94.87567567567568,7.81762544305337,22.94900092367573,0.046,4.969813299576001,6.366470447731438,0.01587334915629015,0.3,0.17563256864315802,78.0,71.0,1.3,1,0.205,0.689,0.105,14.901880547893,0.636,19.93800336967164,19.959696194235843
0.018,10.73055355066186,2.1972245773362196,94.87567567567568,9.357639058997062,24.691720278039895,0.053,5.739792912179234,5.726847747587197,0.03343477608623739,0.5,0.18813794211539445,74.0,67.0,1.0,1,0.227,0.714,0.059,16.018753985625754,0.534,20.490071951041326,20.56778093527424
0.021,10.935853195385311,2.995732273553991,94.87567567567568,10.333872889604516,25.33203056835843,0.037,3.2188758248682006,5.713732805509369,0.03825871211709034,0.0,0.12221763272424921,70.0,69.0,0.4,1,0.317,0.637,0.046,18.833621016604774,0.305,18.450239555902648,20.542942284012735
0.021,6.169610732491456,3.8501476017100584,94.87567567567568,11.254644782971518,21.18410021744616,0.041,4.51085950651685,5.616771097666572,0.03343477608623739,0.1,0.1310282624064041,67.0,67.0,0.6,1,0.298,0.657,0.045,13.482747434071854,0.348,17.974393656948944,17.57671069691365
0.017,9.122710622015209,4.663439094112067,94.87567567567568,8.083637203141548,23.2385164870997,0.027,6.739336627357174,4.976733742420574,0.007968169649176874,0.5,0.053540766928029816,80.0,76.0,1.1,1,0.266,0.697,0.037,12.900643811741137,0.755,22.320493557319537,22.27707153912607
0.026,8.338305731356565,4.634728988229636,94.87567567567568,8.522180732927277,23.14294629231487,0.058,3.8501476017100584,5.159055299214529,0.036331929247390274,0.0,0.13811071861565868,73.0,68.0,0.6,1,0.318,0.631,0.05,16.480300516656513,0.198,21.00994740981536,19.406497542206473
0.012,15.930185667958272,3.6635616461296463,94.87567567567568,14.738471792485036,29.411130025236343,0.05,5.37989735354046,5.883322388488279,0.013902905168991422,0.3,0.05638033343610764,76.0,74.0,0.6,1,0.181,0.735,0.084,21.014221296765218,0.492,24.638364108911425,24.814940170629345
0.014,8.739055922830724,1.3862943611198906,94.87567567567568,8.046549357283078,23.17758757229393,0.101,5.5909869805108565,5.961005339623274,0.014888612493750654,0.3,0.1466943791508035,77.0,70.0,0.9,1,0.173,0.685,0.142,15.309043894331532,0.529,20.418098451510463,19.611568311769158
0.013,10.499297500207115,1.9459101490553132,94.87567567567568,9.53524597222593,26.15540448099329,0.06416951983298538,6.687603594123967,4.394449154672439,0.032286158705474306,0.7,0.04879016416943201,86.0,80.0,2.0,1,0.121,0.75,0.129,15.764872030060776,1.0,24.026776884688058,23.585638131812242
0.021,14.513060034185445,3.4011973816621555,94.87567567567568,13.492193017679538,28.16661283846142,0.037,3.970291913552122,5.556828061699537,0.044973365642731154,0.1,0.07973496801885356,67.0,64.0,0.6,1,0.302,0.648,0.051,20.910263650488922,0.309,23.396724593348015,23.073688259449945
0.02,12.980776771342429,3.9318256327243257,94.87567567567568,12.261020005680358,27.287390471583052,0.029,4.465908118654584,5.58724865840025,0.02664193094642118,0.1,0.12486898204586927,72.0,68.0,0.9,1,0.298,0.652,0.05,19.298964207910686,0.499,22.753779705134093,22.855299828864013
0.009,13.973126085411186,3.1354942159291497,94.87567567567568,13.120547730113904,29.33493016226584,0.096,8.32263709695394,5.87493073085203,0.001998002662673056,0.8,0.01587334915629015,86.0,80.0,1.0,1,0.133,0.638,0.23,18.66323829803842,0.905,23.454772114150085,24.394643015949647
0.023,12.424123249778374,2.995732273553991,94.87567567567568,11.217802443863855,25.72079798010091,0.043,5.988961416889864,5.605802066295998,0.01882175424058776,0.3,0.13811071861565868,73.0,64.0,1.2,1,0.249,0.684,0.067,16.60799883907673,0.537,20.93514619679097,21.121370591319874
0.014,11.179199454017041,3.7135578697211664,94.87567567567568,9.841346155998279,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.0246926125903715,0.23974713551955748,0.13811071861565868,72.0,66.0,0.0,1,0.227,0.686,0.088,17.014204940594976,0.602,22.320493557319537,22.27707153912607
0.009,13.249115844947944,2.70805020110221,94.87567567567568,12.429076187043469,27.721318160194215,0.073,7.312553498102598,5.5254529391317835,0.003992021269537453,0.8,0.053540766928029816,84.0,77.0,1.0,1,0.162,0.727,0.111,17.715670818440575,0.819,23.390355145062976,23.758314972925426
0.027,8.764053269347762,2.3978952727983707,94.87567567567568,7.939515260662406,22.290705604299607,0.067,4.110873864173311,5.313205979041787,0.02664193094642118,0.2,0.27383666562972786,74.0,65.0,1.0,1,0.3,0.655,0.044,15.510740954840209,0.353,19.632621720903668,19.801962565761276
0.028,7.536363938404511,4.543294782270004,94.87567567567568,11.254644782971518,22.694765917553465,0.026,3.4011973816621555,5.8944028342648505,0.0573250666192694,0.1,0.20375683751401966,68.0,66.0,0.6,1,0.368,0.595,0.037,15.671138636489061,0.331,19.76875389484946,19.186148590743098
0.009,6.93828448401696,3.7135578697211664,94.87567567567568,11.254644782971518,24.06823517621532,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.6,0.05164323315183845,82.0,77.0,2.1,1,0.127,0.801,0.072,13.189324586462124,1.0,24.063084145634164,20.93595493116517
0.018,12.286753611012315,2.8903717578961645,94.87567567567568,11.193353608982997,26.234811866424156,0.04,5.846438775057724,4.983606621708336,0.006975613736425242,0.6,0.04879016416943201,77.0,72.0,1.2,1,0.277,0.675,0.048,17.157518146284453,0.709,23.62204658447904,22.842408745597933
0.022,6.980075940561763,2.302585092994046,94.87567567567568,11.254644782971518,21.481313138102713,0.058,5.940171252720432,5.713958861886928,0.010939940038334364,0.3,0.09893994785490356,78.0,76.0,1.5,1,0.3,0.65,0.05,12.693716639595982,0.4,21.261512056872164,19.34493964944395
0.023,9.351145248567203,2.639057329615259,94.87567567567568,8.14757773620177,22.54787271943587,0.063,4.969813299576001,5.262690188904886,0.028587456851912555,0.1,0.1831545430978465,71.0,63.0,0.9,1,0.27,0.692,0.038,14.81346938354842,0.676,19.47847104157244,19.580701663883914
0.018,9.104535313079205,3.7135578697211664,94.87567567567568,9.546669741249485,26.29866191722371,0.019,2.772588722239781,5.713958861886928,0.04305948946044697,0.0,0.15700374880966475,67.0,63.0,0.0,1,0.261,0.688,0.051,17.76543093978326,0.314,18.326370075470134,17.78580249038432
0.023,8.231109840328154,3.4657359027997265,94.87567567567568,9.23200401161221,23.495485404056822,0.059,3.6109179126442243,5.82600010738045,0.035367143837291316,0.1,0.07696104113612832,68.0,66.0,0.3,1,0.371,0.58,0.049,17.10562802527097,0.168,19.750404756229365,20.084606843564476
0.027,11.991622447284644,3.091042453358316,94.87567567567568,11.342279482613773,25.900350923341566,0.03,3.4339872044851463,6.329720905522696,0.07045846364856141,0.1,0.1310282624064041,67.0,65.0,0.6,1,0.354,0.602,0.043,18.96966482649456,0.366,20.721263835277743,21.03807657751637
0.025,11.309486496930354,3.6375861597263857,94.87567567567568,10.609378189243436,26.019528330813955,0.042,4.51085950651685,5.278114659230518,0.0246926125903715,0.3,0.07417939817425151,72.0,65.0,0.9,1,0.353,0.61,0.037,18.352876340956875,0.453,21.8951285876639,22.156920769664577
0.009,9.511999311358759,1.3862943611198906,94.87567567567568,10.442346543814823,26.188877147729006,0.041,7.546446273746024,4.442651256490317,0.001998002662673056,0.7,0.05259245011917058,84.0,79.0,1.5,1,0.173,0.736,0.09,15.440172199148193,1.0,23.37495730444977,23.651789360860427
0.018,9.450223039294668,3.6375861597263857,94.87567567567568,9.194718991073225,24.626601651178692,0.034,4.418840607796598,5.54907608489522,0.008959741371471904,0.1,0.09712671073072274,77.0,71.0,0.8,1,0.251,0.671,0.078,16.843371193688903,0.183,20.76632532736471,20.534523713557263
0.033,7.95892649305011,3.332204510175204,94.87567567567568,7.771067086065406,22.453536101099033,0.06,3.8066624897703196,5.41610040220442,0.04401688541677432,0.1,0.21672298351128702,70.0,64.0,0.8,1,0.359,0.608,0.033,15.847248014227574,0.265,17.293669011626754,16.694709071442087
0.011,12.59568949750055,3.4965075614664802,94.87567567567568,11.673597690359127,26.488168277624084,0.038,5.214935757608986,5.579729825986222,0.012916225266546328,0.2,0.0573250666192694,77.0,71.0,1.1,1,0.193,0.718,0.089,18.011242508416174,0.441,23.893329497445176,22.690518044152512
0.036,5.214935757608986,4.709530201312334,94.87567567567568,11.254644782971518,20.655308144833505,0.056,3.8501476017100584,5.6240175061873385,0.050693114315518116,0.0,0.10436001532424277,68.0,64.0,0.4,1,0.473,0.496,0.031,13.879808425147004,0.295,17.249497794707484,18.035018277846262
0.022,10.87908439030769,3.7135578697211664,94.87567567567568,10.029062375444195,23.821016204404913,0.021,4.564348191467836,5.713958861886928,0.04974209189481407,0.0,0.13811071861565868,69.0,61.0,0.6,1,0.292,0.666,0.041,15.43331259339371,0.484,22.320493557319537,22.27707153912607
0.023,11.556406321581765,2.772588722239781,94.87567567567568,10.686201176455116,24.39532387425191,0.054,4.330733340286331,5.327876168789581,0.039220713153281295,0.2,0.13811071861565868,71.0,65.0,0.8,1,0.298,0.658,0.044,17.16760176052954,0.362,18.61130111182548,22.27707153912607
0.016,11.91992938849441,3.6635616461296463,94.87567567567568,10.983817058359136,25.476267492020106,0.069,4.430816798843313,6.848005274576363,0.020782539182528505,0.3,0.1231021971339834,80.0,71.0,1.3,1,0.235,0.7,0.065,18.280642524916324,0.304,22.216169933349278,21.10852823841733
0.013,8.36264243156764,1.9459101490553132,94.87567567567568,7.630461261783627,23.202066655695656,0.055,5.337538079701318,5.8888779583328805,0.014888612493750654,0.5,0.12044615307586716,80.0,74.0,0.9,1,0.228,0.671,0.101,14.865168568997074,0.522,21.299879201812203,21.097584216745496
0.01,6.249975242259483,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.072,7.99260665240021,5.713958861886928,0.001998002662673056,0.8,0.13811071861565868,71.15926791277259,66.46183800623054,0.8,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,11.26328392234979,0.878,22.320493557319537,22.27707153912607
0.009,11.110924350303225,3.258096538021482,94.87567567567568,10.440828516957847,26.657312680219935,0.116,8.570354739530469,5.14166355650266,0.003992021269537453,0.8,0.13811071861565868,83.0,78.0,1.5,1,0.148,0.674,0.178,15.942523902865554,0.659,23.766835439962225,23.225766795217243
0.011,11.038479985296988,2.3978952727983707,94.87567567567568,10.228718267933687,24.734607932385845,0.056,5.780743515792329,6.683360945766275,0.004987541511039074,0.3,0.0880108773227133,77.0,65.0,1.1,1,0.148,0.712,0.139,16.065749275960183,0.746,20.315297600123888,20.43291353727565
0.012,11.598625983159758,1.6094379124341003,94.87567567567568,11.016873504562854,26.878587309195893,0.105,8.427487278331744,5.056245805348308,0.003992021269537453,0.8,0.13811071861565868,83.0,78.0,1.1,1,0.168,0.661,0.172,16.206131527968537,0.976,23.17633776330042,23.76186601077548
0.009,10.345798761764955,4.174387269895637,94.87567567567568,8.772145439245099,23.543210318898783,0.098,6.059123195581797,6.0473721790462776,0.006975613736425242,0.5,0.0760346862759976,78.0,73.0,0.8,1,0.174,0.675,0.151,15.162526004237197,0.392,20.310776115411855,19.324898898640836
0.01,10.707281253183137,2.9444389791664403,94.87567567567568,9.792444253742804,24.58875422313208,0.076,6.175867270105761,6.424869023905388,0.010939940038334364,0.5,0.10526051065749295,77.0,70.0,1.4,1,0.133,0.683,0.183,15.816395786738335,0.723,22.118272138916154,21.046797563015478
0.01,9.946786476931276,2.302585092994046,94.87567567567568,9.05543941075822,24.798665309103157,0.078,6.9584483932976555,5.2832037287379885,0.004987541511039074,0.6,0.09893994785490356,80.0,74.0,1.1,1,0.153,0.672,0.175,15.301148318150378,0.575,22.834084914439643,20.571279481112676
0.012,8.950143756459262,2.1972245773362196,94.87567567567568,7.8013913202914855,23.86450224497611,0.074,7.607381425639791,5.0106352940962555,0.002995508979798479,0.5,0.13811071861565868,81.0,77.0,0.9,1,0.178,0.707,0.116,13.9141660450742,0.676,21.58657764445144,21.09964536484582
0.011,11.62404635775306,3.044522437723423,94.87567567567568,10.692944413233482,26.01402259023312,0.074,7.247792581767846,6.324358962381311,0.002995508979798479,0.7,0.0573250666192694,81.0,74.0,1.2,1,0.142,0.704,0.154,16.164445793074613,0.733,22.80483012413196,22.15022218002523
0.011,10.74298362943121,1.9459101490553132,94.87567567567568,9.868274796780383,26.469307411711785,0.111,8.743053050224676,4.912654885736052,0.002995508979798479,0.9,0.13811071861565868,81.0,77.0,1.2,1,0.18,0.654,0.167,15.528891101332572,0.868,22.464433520233722,22.929560269732278
0.012,9.816839745810455,2.0794415416798357,94.87567567567568,8.624970783589669,23.669465154964755,0.063,6.796823718274855,4.406719247264253,0.003992021269537453,0.7,0.07510747248680541,81.0,71.0,1.3,1,0.154,0.671,0.175,14.101798659289598,0.681,21.068272976725677,20.398919781506166
0.022714893617021278,6.568077911411976,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.8,0.13811071861565868,84.0,79.0,1.2,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.811383143621901,0.409,22.320493557319537,22.27707153912607
0.011,11.03238653380911,2.70805020110221,94.87567567567568,10.503147890002609,26.19008654584695,0.09,8.288785810426928,5.497168225293202,0.002995508979798479,0.9,0.13811071861565868,83.0,77.0,1.6,1,0.165,0.664,0.171,15.495099897167568,0.836,22.229562990682727,22.384726777637525
0.013,12.797391952188166,2.0794415416798357,94.87567567567568,12.472880867130643,28.572994928917918,0.117,8.441391477999955,4.890349128221754,0.003992021269537453,0.8,0.13811071861565868,85.0,78.0,0.9,1,0.184,0.648,0.168,17.990253810644365,0.783,24.751096595127986,24.555314465721402
0.008,13.52165614240115,2.772588722239781,94.87567567567568,12.7061507207494,28.826287837578302,0.115,8.448700194970938,5.375278407684165,0.003992021269537453,0.8,0.13811071861565868,83.0,78.0,1.1,1,0.134,0.658,0.208,18.219505744683758,0.743,24.617287791285367,25.23594785751031
0.01,11.370416753676897,2.995732273553991,94.87567567567568,10.226150593883155,26.407603400867036,0.094,7.8009820712577405,5.41610040220442,0.003992021269537453,0.4,0.13811071861565868,83.0,78.0,1.1,1,0.145,0.665,0.19,16.227259873342863,0.763,23.255294593882645,21.778970624951192
0.009,10.83139059973845,1.6094379124341003,94.87567567567568,10.153000358870406,25.571407925080706,0.08,6.934397209928558,5.627621113690637,0.005982071677547464,0.7,0.07325046173959267,78.0,71.0,1.2,1,0.146,0.686,0.167,16.11809805095544,0.689,22.569829098372917,21.780708848923794
